"",TRAINS,4613,4615,4617,4623,4627,4631,4633,4635,4639,4641,4643,4651
"",,Q,Q,Q,Q,Q,Q,Q,Q,,,,
A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.
Departing from:,,,,,,,,,,,,,
Newark Int'l. Airport,6.30,7.04,7.10,7.21,7.37,7.52,8.25,8.45,9.01,9.22,9.46,,10.15,10.21,11.09,11.35,12.05,12.29,12.45,1.05,1.28,1.33,2.19
NEWARK PENN STATION,6.36,7.10,7.17,7.27,7.43,7.59,8.31,8.52,9.08,9.28,9.52,10.14,10.21,10.27,11.15,11.42,12.11,12.35,12.51,1.11,1.34,1.40,2.25
via PATH,6.41,7.16,7.26,7.36,7.56,8.06,8.36,9.06,9.16,9.45,10.00,,10.30,10.45,11.20,11.55,12.30,1.10,1.10,1.50,1.50,1.50,2.30
arrive World Trade Center,7.06,7.41,7.51,8.01,8.21,8.31,9.01,9.31,9.41,10.10,10.25,,10.55,11.10,11.45,12.20,12.55,1.35,1.35,2.15,2.15,2.15,2.55
Secaucus Junction,6.43,7.17,7.24,,7.51,8.06,8.38,9.01,9.15,9.36,9.59,10.21,10.28,10.34,11.22,11.49,12.19,12.42,12.58,1.18,1.42,1.47,
NEW YORK,6.56,7.30,7.37,7.45,8.04,8.19,8.51,9.14,9.28,9.49,10.12,10.34,10.42,10.47,11.35,12.02,12.32,12.55,1.18,1.36,1.55,2.00,
"",,,,,,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",3809,3209,3813,3215,3701,3815,3217,3705,3817,3221,3821,3709,3223,3823,3713,3825,3827,3915,3227,3917,3829,3831,3231,3833,3835
"",A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.
NEW YORK,4.13,4.28,5.03,5.32,5.41,6.06,6.20,6.34,6.38,7.01,7.14,7.31,7.44,7.56,8.05,8.12,8.25,8.41,8.46,9.04,9.19,9.34,9.46,10.01,10.33
Secaucus Junction,4.22,,5.12,5.42,5.50,6.15,6.29,,6.47,7.10,7.23,7.40,7.53,8.05,8.14,8.21,8.34,8.50,8.55,9.13,9.28,9.43,9.55,10.11,10.43
Via PATH from WTC,3.50,3.50,4.30,5.05,5.05,5.45,6.00,6.14,6.24,6.44,6.59,7.19,7.29,7.39,7.49,7.59,8.09,8.29,8.29,8.49,9.04,9.19,9.34,9.49,10.20
arrive NEWARK,4.15,4.15,4.55,5.30,5.30,6.10,6.25,6.39,6.49,7.09,7.24,7.44,7.54,8.04,8.14,8.24,8.34,8.54,8.54,9.14,9.29,9.44,9.59,10.14,10.45
NEWARK PENN STATION,4.30,4.44,5.20,5.51,5.58,6.23,6.37,6.49,6.56,7.18,7.31,7.49,8.02,8.13,8.23,8.30,8.43,8.59,9.04,9.21,9.37,9.52,10.05,10.20,10.54
Newark Int'l. Airport,4.36,4.50,5.26,5.56,6.04,6.28,6.42,,7.02,7.24,7.37,,8.08,8.19,8.29,8.36,8.49,9.05,9.10,9.27,9.43,9.58,10.10,10.26,11.00
North Elizabeth,4.40,4.53,5.30,6.00,,,6.45,,7.05,7.27,,,8.11,,,8.39,8.52,,,,,10.01,,,
Elizabeth,4.43,4.56,5.33,6.03,,6.33,6.48,,7.08,7.30,7.42,,8.14,,8.34,8.42,8.56,,9.14,,9.47,10.05,10.15,10.31,11.04
Linden,4.48,5.01,5.38,6.08,,6.38,6.55,,7.14,7.35,7.47,,8.20,,8.39,8.48,9.01,,9.20,,9.53,10.10,10.20,10.36,11.10
Rahway,4.52,5.05,5.42,6.12,,6.42,6.59,,7.18,7.39,7.51,,8.24,8.30,8.43,8.52,9.05,9.16,9.23,,9.56,10.14,10.24,10.40,11.13
Metropark,4.58,,5.48,,6.17,6.48,,7.07,7.24,,8.00,8.06,,8.35,8.49,8.59,9.11,9.21,,,10.02,10.20,,10.45,11.20
Metuchen,5.02,,5.53,,,6.52,,,7.29,,8.04,8.10,,8.40,,9.03,9.15,9.26,,,10.07,10.24,,10.49,11.24
Edison,5.07,,5.58,,,6.57,,,7.34,,8.09,8.15,,8.45,,9.08,9.20,9.31,,,10.12,10.29,,10.54,11.29
New Brunswick,5.11,,6.02,,6.26,7.02,,L 7.16,7.39,,8.13,L 8.20,,8.49,8.59,9.12,9.25,9.36,,L 9.48,10.16,10.34,,10.58,11.33
Jersey Avenue,,,6.07,,6.33,,,7.21,,,,8.25,,8.54,9.08,,,,,,,10.38,,,L 11.37
Princeton Junction,5.26,,6.20,,,7.17,,,L 7.54,,8.28,,,9.07,,L 9.28,L 9.44,L 9.56,,L 10.03,L 10.31,L 10.51,,L 11.13,L 11.55
via Princeton Shuttle,5.37,,6.25,,,L 7.25,,,L 7.59,,L 8.40,,,L 9.12,,L 9.34,L 10.02,L 10.02,,,,L 11.00,,L 11.20,L 12.02
arrive Princeton,5.42,,6.30,,,7.30,,,8.04,,8.45,,,9.17,,9.39,10.07,10.07,,,,11.05,,11.25,12.07
Hamilton,5.33,,6.27,,,7.24,,,L 8.01,,8.34,,,9.13,,L 9.34,L 9.51,L 10.03,,L 10.10,L 10.38,L 10.58,,L 11.19,L 12.02
TRENTON,5.43,,6.39,,,7.35,,,8.13,,8.46,,,9.25,,9.46,9.58,10.12,,10.19,10.49,11.10,,11.26,12.14
via SEPTA to Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,
TRENTON,6.25,,6.59,,,7.46,,,8.25,,8.59,,,,,9.59,,,,,10.59,,,11.51,
30th Street Station,7.17,,7.47,,,8.40,,,9.13,,9.47,,,,,10.47,,,,,11.47,,,12.39,
Suburban Station,7.22,,7.52,,,8.45,,,9.17,,9.52,,,,,10.52,,,,,11.52,,,12.44,
Jefferson Station,7.27,,7.57,,,8.50,,,9.21,,9.57,,,,,10.57,,,,,11.57,,,12.49,
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",3235,3837,3239,3839,3841,3241,3843,3243,3845,3847,3247,8849,3849,8851,3719,3251,3937,3753,3509,8855,3855,3857,3721,3595
"",A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
NEW YORK,10.43,11.06,11.23,11.37,12.01,12.12,12.35,12.43,1.05,1.32,1.43,2.02,2.07,2.24,2.27,2.46,3.01,3.07,3.20,3.24,3.30,3.42,3.56,4.09
Secaucus Junction,10.53,11.16,11.33,11.46,12.10,12.22,12.44,12.53,1.14,1.41,1.53,,2.16,2.33,2.37,2.56,,3.16,3.30,3.34,3.40,,4.06,4.19
Via PATH from WTC,10.20,10.40,11.00,11.20,11.40,12.00,12.20,12.20,12.40,1.20,1.20,1.40,1.40,2.00,2.00,2.20,2.40,2.40,3.00,3.00,3.15,3.15,3.45,3.54
arrive NEWARK,10.45,11.05,11.25,11.45,12.05,12.25,12.45,12.45,1.05,1.45,1.45,2.05,2.05,2.25,2.25,2.45,3.05,3.05,3.25,3.25,3.40,3.40,4.10,4.19
NEWARK PENN STATION,11.02,11.24,11.42,11.55,12.19,12.31,12.53,1.04,1.23,1.50,2.02,2.18,2.25,2.43,2.47,3.05,3.16,3.25,3.39,3.44,3.49,3.58,4.16,4.28
Newark Int'l. Airport,11.08,11.30,11.48,12.01,12.25,12.37,12.59,1.10,1.29,1.56,2.08,2.24,2.31,2.49,2.53,3.10,3.22,3.32,3.45,,,4.04,,4.34
North Elizabeth,11.11,11.33,11.51,,12.28,,,1.13,,1.59,,,,,2.56,,,,3.49,,,,,4.37
Elizabeth,11.14,11.36,11.54,12.06,12.31,,1.04,1.16,1.34,2.02,,,2.36,,2.59,,,3.37,3.52,,,4.09,,4.40
Linden,11.19,11.42,12.00,12.11,12.37,,1.09,1.22,1.39,2.07,,,2.42,,3.04,,,3.42,3.57,,,4.16,,4.45
Rahway,11.23,11.45,12.04,12.15,12.40,12.47,1.13,1.26,1.43,2.11,2.19,,2.46,,3.08,3.21,,3.46,4.01,,,4.20,,4.49
Metropark,,11.51,,12.21,12.46,,1.21,,1.49,2.17,,,2.51,,3.14,,,3.52,,,4.06,4.26,L 4.33,
Metuchen,,11.55,,12.25,12.51,,1.25,,1.53,2.21,,,2.56,,3.18,,,3.57,,,4.10,4.31,L 4.38,
Edison,,12.00,,12.30,12.56,,1.30,,1.58,2.26,,,3.01,,3.23,,,4.02,,,4.15,4.36,L 4.43,
New Brunswick,,12.04,,12.34,1.00,,1.34,,2.02,2.30,,L 2.45,3.05,L 3.11,L 3.28,,L 3.43,4.07,,,4.20,4.41,L 4.48,
Jersey Avenue,,,,L 12.38,1.04,,L 1.39,,2.06,2.34,,L 2.50,3.09,L 3.16,3.36,,L 3.47,4.15,,,L 4.24,,4.57,
Princeton Junction,,L 12.27,,L 12.52,L 1.17,,L 1.51,,L 2.19,L 2.46,,L 3.03,L 3.22,L 3.30,,,L 3.59,,,L 4.17,L 4.37,L 5.01,,
via Princeton Shuttle,,L 12.32,,L 12.59,L 1.22,,L 1.56,,L 2.24,L 2.51,,,L 3.27,,,,L 4.04,,,L 4.24,L 4.48,L 5.14,,
arrive Princeton,,12.37,,1.04,1.27,,2.01,,2.29,2.56,,,3.32,,,,4.09,,,4.29,4.53,5.19,,
Hamilton,,L 12.33,,L 12.59,L 1.24,,L 1.58,,L 2.26,L 2.53,,L 3.09,L 3.29,L 3.37,,,L 4.08,,,L 4.24,L 4.44,L 5.08,,
TRENTON,,12.41,,1.11,1.35,,2.10,,2.38,3.09,,3.21,3.43,3.49,,,4.19,,,4.37,4.54,5.17,,
via SEPTA to Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,
TRENTON,,12.59,,,1.51,,,,,3.14,,,4.05,4.05,,,4.46,,,4.46,5.05,,,
30th Street Station,,1.47,,,2.39,,,,,4.02,,,4.53,4.53,,,5.33,,,5.33,5.53,,,
Suburban Station,,1.52,,,2.44,,,,,4.07,,,4.58,4.58,,,5.38,,,5.38,5.58,,,
Jefferson Station,,1.57,,,2.49,,,,,4.12,,,5.03,5.03,,,5.43,,,5.43,6.03,,,
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",3943,3723,3861,3947,3165,3949,3511,3725,3951,3867,3513,3953,3727,3871,3271,3957,3959,3873,3515,8875,3175,3961,3875,3279
P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
NEW YORK,4.13,4.27,4.33,4.41,4.50,5.03,5.05,5.08,5.12,5.25,5.29,5.40,5.44,5.50,5.55,6.01,6.14,6.16,6.18,6.37,6.37,6.39,6.47,7.05
Secaucus Junction,4.23,4.37,4.43,4.51,4.59,,5.15,5.18,5.22,5.35,5.39,5.50,5.53,6.00,6.05,,6.23,,6.27,6.46,6.46,,6.56,7.15
Via PATH from WTC,3.59,4.14,4.19,4.29,4.39,4.49,4.54,4.54,4.59,5.14,5.19,5.29,5.29,5.39,5.44,5.49,6.04,5.59,6.09,6.24,6.24,6.24,6.34,6.54
arrive NEWARK,4.24,4.39,4.44,4.54,5.04,5.14,5.19,5.19,5.24,5.39,5.44,5.54,5.54,6.04,6.09,6.14,6.29,6.24,6.34,6.49,6.49,6.49,6.59,7.19
NEWARK PENN STATION,4.33,4.47,4.52,5.01,5.09,5.19,5.25,5.28,5.32,5.46,5.50,6.00,6.02,6.10,6.17,6.19,6.34,6.32,6.39,6.57,6.57,6.55,7.05,7.24
Newark Int'l. Airport,,4.53,4.58,,5.16,,,5.35,,5.52,5.56,,,,6.24,,,6.38,6.45,7.03,7.03,,7.11,7.30
North Elizabeth,,,5.02,,,,5.31,,,,5.59,,,,6.27,,,,6.48,,,,7.14,
Elizabeth,,,5.05,,,,5.34,,,,6.02,,,,6.30,,,,6.51,,,,7.18,
Linden,,,5.10,,,,5.40,,,,6.08,,,,6.36,,,,6.58,,,,7.23,
Rahway,,,5.14,,,,5.44,,,6.02,6.12,,,6.24,6.40,,,L 6.49,7.03,,,,L 7.27,7.40
Metropark,,L 5.08,5.20,,L 5.31,,,L 5.49,,L 6.09,,,L 6.20,L 6.30,,,,L 6.55,,L 7.17,L 7.17,,L 7.33,
Metuchen,,L 5.14,5.25,,L 5.36,,,L 5.54,,L 6.14,,,L 6.25,L 6.35,,,,L 7.00,,L 7.22,L 7.22,,L 7.38,
Edison,,L 5.19,5.30,,L 5.41,,,L 5.59,,L 6.20,,,L 6.30,L 6.40,,,,L 7.06,,L 7.27,L 7.27,,L 7.43,
New Brunswick,,L 5.24,5.34,,L 5.46,,,L 6.04,,L 6.25,,,L 6.35,L 6.45,,,L 6.58,L 7.10,,L 7.32,L 7.32,L 7.18,L 7.48,
Jersey Avenue,,5.30,,,5.53,,,6.10,,L 6.28,,,6.42,L 6.49,,,L 7.03,L 7.15,,L 7.36,7.36,L 7.23,L 7.52,
Princeton Junction,L 5.07,,L 5.49,L 5.35,,L 5.55,,,L 6.06,L 6.42,,L 6.33,,L 7.03,,L 6.52,L 7.17,L 7.27,,L 7.50,,L 7.36,L 8.05,
via Princeton Shuttle,L 5.14,,L 6.00,L 5.40,,L 6.00,,,L 6.20,L 7.00,,L 6.40,,L 7.22,,L 7.00,L 7.22,L 7.42,,,,L 7.42,L 8.10,
arrive Princeton,5.19,,6.05,5.45,,6.05,,,6.25,7.05,,6.45,,7.27,,7.05,7.27,7.47,,,,7.47,8.15,
Hamilton,L 5.14,,L 5.56,L 5.43,,L 6.03,,,L 6.13,L 6.50,,L 6.40,,L 7.10,,L 7.01,L 7.25,L 7.34,,L 7.57,,L 7.44,L 8.12,
TRENTON,5.26,,6.09,5.55,,6.15,,,6.26,7.01,,6.51,,7.26,,7.13,7.37,7.46,,8.08,,7.56,8.24,
via SEPTA to Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,
TRENTON,5.56,,,,,,,,,,,6.59,,,,7.30,,8.00,,,,,,
30th Street Station,6.45,,,,,,,,,,,7.47,,,,8.20,,8.48,,,,,,
Suburban Station,6.50,,,,,,,,,,,7.52,,,,8.25,,8.53,,,,,,
Jefferson Station,6.55,,,,,,,,,,,7.57,,,,8.30,,8.58,,,,,,
"",Q,Q,Q,Q,Q,,,,,,,,,,,,,,,,,,,
"",3963,3879,3281,3735,3965,3883,3969,3283,3885,3285,3887,3889,3289,3737,3979,3293,3893,3895,3297,3201,3897,7801,3205,3805
P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.,A.M.,A.M.,A.M.,A.M.
NEW YORK,7.12,7.20,7.24,7.43,7.47,8.07,8.17,8.21,8.37,8.41,9.06,9.35,9.38,10.07,10.11,10.23,10.38,11.06,11.18,12.05,12.14,12.43,1.00,1.22
Secaucus Junction,7.22,7.29,,7.52,7.56,8.17,8.27,8.30,8.47,8.51,9.15,9.44,9.48,10.17,10.21,10.33,10.47,11.16,11.28,12.14,12.23,12.52,1.09,1.31
Via PATH from WTC,6.59,7.04,7.09,7.29,7.34,7.54,8.04,8.04,8.24,8.24,8.54,9.24,9.24,9.45,10.00,10.00,10.15,10.45,11.00,11.20,11.55,12.30,12.30,1.10
arrive NEWARK,7.24,7.29,7.34,7.54,7.59,8.19,8.29,8.29,8.49,8.49,9.19,9.49,9.49,10.10,10.25,10.25,10.40,11.10,11.25,11.45,12.20,12.55,12.55,1.35
NEWARK PENN STATION,7.31,7.38,7.40,8.02,8.05,8.26,8.36,8.40,8.56,9.00,9.24,9.55,9.59,10.26,10.30,10.43,10.56,11.24,11.36,12.22,12.32,1.01,1.18,1.40
Newark Int'l. Airport,7.37,,7.46,8.08,,8.32,,8.46,9.01,9.06,9.30,10.00,10.05,10.32,,10.49,11.02,11.30,11.42,12.28,12.38,1.07,1.24,1.46
North Elizabeth,,,7.49,8.12,,8.35,,,,9.09,,,10.08,10.35,,10.52,,11.34,11.46,12.32,12.41,,,1.49
Elizabeth,,,7.52,8.15,,8.38,,,,9.12,,,10.11,10.38,,10.55,,11.37,11.49,12.35,12.44,1.12,1.28,1.52
Linden,,,7.57,8.20,,8.43,,,,9.18,,,10.16,10.44,,11.00,,11.42,11.54,12.40,12.49,1.17,1.34,1.57
Rahway,,7.51,8.01,8.24,,8.47,,8.56,,9.21,9.40,10.10,10.20,10.47,,11.04,11.12,11.46,11.58,12.44,12.53,1.21,1.37,2.01
Metropark,,7.57,,8.30,,8.54,,,L 9.15,,9.47,10.16,,10.54,,,11.17,11.53,,,12.59,1.27,,2.07
Metuchen,,8.02,,8.34,,8.59,,,L 9.20,,9.51,10.20,,10.58,,,11.22,11.57,,,1.04,1.31,,2.12
Edison,,8.08,,8.39,,9.04,,,L 9.25,,9.56,10.25,,11.03,,,11.27,12.02,,,1.09,1.36,,2.17
New Brunswick,L 7.59,L 8.12,,8.43,L 8.29,9.08,L 9.00,,L 9.30,,10.00,10.30,,L 11.08,,,11.31,12.07,,,1.13,1.40,,2.21
Jersey Avenue,L 8.04,L 8.16,,8.50,L 8.34,9.12,L 9.05,,L 9.34,,10.05,10.34,,11.17,,,11.36,12.10,,,L 1.17,1.45,,2.26
Princeton Junction,L 8.17,L 8.33,,,L 8.48,L 9.26,L 9.19,,L 9.47,,L 10.29,L 10.47,,,L 11.06,,L 11.51,L 12.29,,,L 1.39,L 1.58,,L 2.38
via Princeton Shuttle,L 8.30,L 8.54,,,L 8.54,L 9.54,B 9.25,,L 9.54,,L 10.34,L 10.54,,,L 11.14,,L 11.59,L 12.34,,,1.44,,,
arrive Princeton,8.35,8.59,,,8.59,9.59,B 9.35,,9.59,,10.39,10.59,,,11.19,,12.04,12.39,,,1.49,,,
Hamilton,L 8.24,L 8.40,,,L 8.55,L 9.32,L 9.26,,L 9.55,,L 10.36,L 10.54,,,L 11.13,,L 11.58,L 12.36,,,L 1.45,L 2.04,,L 2.45
TRENTON,8.33,8.48,,,9.07,9.44,9.37,,10.07,,10.46,11.05,,,11.25,,12.07,12.46,,,1.55,2.19,,3.04
via SEPTA to Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,
TRENTON,,9.03,,,,10.05,10.05,,,,10.59,,,,12.02,,,,,,,,,
30th Street Station,,9.51,,,,10.53,10.53,,,,11.47,,,,12.50,,,,,,,,,
Suburban Station,,9.56,,,,10.58,10.58,,,,11.52,,,,12.55,,,,,,,,,
Jefferson Station,,10.01,,,,11.03,11.03,,,,11.57,,,,1.00,,,,,,,,,
"",3202,3204,3208,3210,3312,3218,3502,3320,3222,8320,3504,3224,3506,3326,3228,3230,3508,3234,8234,3236
"",,,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.
BAY HEAD,,,,4.46,5.14,,,5.53,,6.09,,6.27,,6.53,,7.46,,8.27,,
Point Pleasant Beach,,,,4.50,5.18,,,5.57,,6.13,,6.31,,6.57,,7.50,,8.31,,
Manasquan,,,,4.55,5.23,,,6.02,,6.18,,6.36,,7.02,,7.55,,8.36,,
Spring Lake,,,,4.59,5.27,,,6.06,,6.22,,6.40,,7.06,,7.59,,8.40,,
Belmar,,,,5.03,5.31,,,6.10,,6.26,,6.44,,7.10,,8.03,,8.44,,
Bradley Beach,,,,5.06,5.35,,,6.14,,6.30,,6.47,,7.15,,8.06,,8.48,,
Asbury Park,,,,5.09,5.39,,,6.18,,6.33,,6.50,,7.18,,8.09,,8.52,,
Allenhurst,,,,5.13,5.43,,,6.22,,6.37,,6.54,,7.22,,8.13,,8.56,,
Elberon,,,,5.17,5.47,,,6.26,,6.42,,6.58,,7.26,,8.17,,9.00,,
arrive Long Branch,,,,5.24,,,,,,,,7.05,,,,8.23,,9.07,,
LONG BRANCH,3.58,4.25,4.46,5.27,5.53,6.12,,6.31,6.47,6.47,,7.10,,7.32,7.57,8.28,,9.12,9.31,9.54
Monmouth Park,,,,,,,,,,,,,,,,,,,,
Little Silver,4.04,4.31,4.52,5.34,5.59,6.18,,6.37,6.53,6.53,,7.16,,7.38,8.03,8.34,,9.19,9.38,10.01
Red Bank,4.08,4.35,4.57,5.38,6.03,6.22,,6.42,6.57,6.57,,7.20,,7.43,8.07,8.39,,9.23,9.42,10.05
Middletown,4.14,4.41,5.03,5.44,6.10,6.28,,6.49,7.04,7.04,,7.27,,7.49,8.13,8.45,,9.29,9.48,10.11
Hazlet,4.19,4.46,5.09,5.50,6.16,6.34,,6.55,7.10,7.10,,7.33,,7.55,8.19,8.50,,9.35,9.54,10.17
Aberdeen-Matawan,4.23,4.50,5.13,5.54,6.20,6.38,,6.59,7.15,7.15,,7.37,,8.00,8.23,8.54,,9.39,9.58,10.21
South Amboy,4.33,5.00,5.22,6.04,6.30,6.47,7.01,7.09,7.25,7.25,7.39,7.47,8.02,8.10,8.33,9.04,9.14,9.49,10.08,10.31
Perth Amboy,4.37,5.04,5.27,6.09,,6.52,7.06,,7.30,7.30,7.44,7.52,8.07,8.15,8.37,9.09,9.18,9.54,10.12,10.36
Woodbridge,4.43,5.10,5.33,6.15,6.39,6.58,7.11,7.18,7.36,7.36,7.50,7.58,8.13,8.21,8.43,9.15,9.24,9.59,10.18,10.42
Avenel,,5.14,5.36,6.19,,7.01,7.15,,,,7.54,,8.16,,8.46,9.18,9.27,10.03,,
Rahway,,5.20,5.44,6.26,,,7.23,,,,8.01,,8.23,,8.53,,9.34,10.10,10.27,10.50
Linden,,,,,,,7.28,,,,8.06,,8.27,,8.57,,9.38,10.14,10.31,10.54
Elizabeth,,,,,,,7.37,,,,8.12,,8.35,,9.04,,9.45,10.21,10.37,11.01
North Elizabeth,,,,,,,7.41,,,,8.15,,8.38,,9.07,,9.48,10.24,,
Newark Int'l Airport,4.59,5.30,,,,,7.44,,,,,,8.41,,9.11,,9.52,10.28,10.41,11.06
NEWARK PENN STATION,5.05,5.37,5.58,6.43,6.59,7.19,7.52,7.38,7.56,7.56,8.23,8.19,8.48,8.42,9.17,9.35,9.58,10.34,10.48,11.12
via PATH,5.15,5.45,6.06,6.51,7.06,7.26,8.01,7.46,8.01,8.01,8.31,8.26,8.56,8.51,9.26,9.41,10.20,10.40,11.00,11.20
arrive World Trade Ctr,5.40,6.10,6.31,7.16,7.31,7.51,8.26,8.11,8.26,8.26,8.56,8.51,9.21,9.16,9.51,10.06,10.45,11.05,11.25,11.45
HOBOKEN,,,C 6.29,S 7.08,S 7.32,S 7.47,S 8.22,,S 8.22,S 8.22,,S 8.45,S 9.15,S 9.10,S 9.43,S 10.00,,,,
via FERRY,,,6.40,7.20,7.40,8.00,8.40,,8.40,8.40,,9.00,9.40,9.20,10.00,10.20,,,,
arrive World Financial Ctr,,,6.50,7.30,7.50,8.10,8.50,,8.50,8.50,,9.10,9.50,9.30,10.10,10.30,,,,
Secaucus Junction,5.12,5.44,6.06,6.50,7.07,7.29,7.59,,8.04,8.04,,8.27,8.55,8.50,9.24,9.42,10.05,10.41,10.56,11.20
NEW YORK,5.25,5.58,6.19,7.03,7.21,7.42,8.14,7.56,8.18,8.18,8.43,8.41,9.08,9.03,9.37,9.55,10.18,10.54,11.09,11.34
"",3240,3244,3248,3252,3256,3260,3510,3266,3598,3270,3512,3272,3514,3276,3516,3278,3284,3288,3292,3200
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,,,,,,
A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
BAY HEAD,10.09,11.10,,1.11,,3.02,,4.02,,,,5.32,,,,7.27,8.28,,10.49,11.32
Point Pleasant Beach,10.13,11.14,,1.15,,3.06,,4.06,,,,5.36,,,,7.31,8.32,,10.53,11.36
Manasquan,10.18,11.19,,1.20,,3.11,,4.11,,,,5.41,,,,7.36,8.37,,10.58,11.41
Spring Lake,10.22,11.23,,1.24,,3.15,,4.15,,,,5.45,,,,7.40,8.41,,11.02,11.45
Belmar,10.26,11.27,,1.28,,3.19,,4.19,,,,5.49,,,,7.44,8.45,,11.06,11.49
Bradley Beach,10.30,11.31,,1.32,,3.23,,4.23,,,,5.53,,,,7.48,8.49,,11.10,11.53
Asbury Park,10.33,11.34,,1.35,,3.26,,4.26,,,,5.56,,,,7.51,8.52,,11.13,11.56
Allenhurst,10.37,11.38,,1.39,,3.30,,4.30,,,,6.00,,,,7.55,8.55,,11.16,12.00
Elberon,10.41,11.42,,1.43,,3.34,,4.34,,,,6.04,,,,7.59,8.59,,11.20,12.04
arrive Long Branch,10.48,11.49,,1.50,,3.41,,4.41,,,,6.12,,,,8.05,9.06,,11.27,12.11
LONG BRANCH,10.53,11.54,12.54,1.55,2.52,3.46,,4.46,,5.40,,6.17,,7.23,,8.10,9.11,10.24,11.33,12.16
Monmouth Park,,,,,,,,,,,,,,,,,,,,
Little Silver,11.01,12.01,1.01,2.02,2.59,3.53,,4.53,,5.47,,6.24,,7.30,,8.17,9.18,10.30,11.39,12.22
Red Bank,11.05,12.05,1.05,2.06,3.03,3.57,,4.58,,5.51,,6.28,,7.35,,8.21,9.22,10.34,11.44,12.27
Middletown,11.11,12.11,1.11,2.12,3.09,4.03,,5.03,,5.57,,6.34,,7.41,,8.27,9.27,10.40,11.49,12.32
Hazlet,11.17,12.17,1.17,2.18,3.15,4.09,,5.09,,6.03,,6.40,,7.47,,8.33,9.33,10.46,11.55,12.38
Aberdeen-Matawan,11.21,12.21,1.21,2.22,3.19,4.13,,5.13,,6.06,,6.43,,7.51,,8.37,9.37,10.50,11.59,12.42
South Amboy,11.31,12.30,1.30,2.31,3.28,4.23,4.46,5.22,5.43,6.16,6.28,6.53,7.03,8.00,8.08,8.47,9.46,10.59,12.09,12.52
Perth Amboy,11.35,12.35,1.35,2.36,3.33,4.27,4.50,5.27,5.47,6.20,6.32,6.57,7.07,8.05,8.12,8.51,9.51,11.03,12.14,12.57
Woodbridge,11.41,12.40,1.41,2.41,3.38,4.33,4.56,5.33,5.53,6.26,6.38,7.03,7.13,8.11,8.18,8.57,9.57,11.09,12.19,1.02
Avenel,,12.44,,2.45,,4.36,,5.36,5.57,,,,,,8.21,,,11.13,12.23,1.05
Rahway,11.50,12.51,1.49,2.52,3.46,4.42,5.03,5.43,6.04,,6.46,,7.21,,8.28,9.05,10.05,11.20,12.29,1.12
Linden,11.54,12.55,1.53,2.56,3.50,4.46,5.07,5.47,,,6.50,,7.25,,8.32,9.09,10.09,11.24,12.33,1.16
Elizabeth,12.00,1.01,2.00,3.02,3.57,4.53,5.14,5.53,,,6.57,,7.32,,8.39,9.17,10.16,11.30,12.40,1.22
North Elizabeth,12.03,,,,4.00,4.56,,,,,7.00,,,,8.41,,,,,1.25
Newark Int'l Airport,12.07,1.06,2.05,3.07,4.03,4.59,,5.58,6.14,6.42,7.04,,7.37,8.29,8.45,9.22,10.21,11.35,12.45,1.28
